40.282,16.484,12.211,22.939,41.192,37.757,39.43,46.892,42.603,36.803,18.662,31.253,11.061,17.03,15.351,16.318,16.331,36.856,40.282,16.484,12.211,22.939,41.192,37.757,39.43,46.892,42.603,36.803,18.662,31.253,11.061,17.03,15.351,16.318,16.331,36.856,19.842,13.445,11.196,17.914,36.325,30.634,33.852,45.493,29.007,6.3759,16.587,14.564,8.43,16.14,14.448,15.538,12.976,15.66,19.842,13.445,11.196,17.914,36.325,30.634,33.852,45.493,29.007,6.3759,16.587,14.564,8.43,16.14,14.448,15.538,12.976,15.66,8.8,6.9456,10.717,15.324,35.725,30.468,32.69,43.469,7.4563,4.541,14.771,7.8076,7.9669,13.648,14.311,12.811,11.555,7.7412,8.8,6.9456,10.717,15.324,35.725,30.468,32.69,43.469,7.4563,4.541,14.771,7.8076,7.9669,13.648,14.311,12.811,11.555,7.7412
41.65,15.464,16.052,28.023,37.354,35.841,40.632,48.65,44.748,29.422,30.665,36.11,20.373,20.723,16.088,14.652,14.416,36.125,41.65,15.464,16.052,28.023,37.354,35.841,40.632,48.65,44.748,29.422,30.665,36.11,20.373,20.723,16.088,14.652,14.416,36.125,19.82,7.9545,11.854,22.308,31.474,33.189,33.626,46.388,27.362,16.788,20.146,6.4766,6.44,15.453,13.844,13.543,13.303,18.1,19.82,7.9545,11.854,22.308,31.474,33.189,33.626,46.388,27.362,16.788,20.146,6.4766,6.44,15.453,13.844,13.543,13.303,18.1,4.0274,7.3748,10.725,13.036,31.325,23.448,30.924,44.085,10.153,9.7072,15.755,5.8252,5.2047,14.38,13.353,12.928,11.36,6.1952,4.0274,7.3748,10.725,13.036,31.325,23.448,30.924,44.085,10.153,9.7072,15.755,5.8252,5.2047,14.38,13.353,12.928,11.36,6.1952
19.111,22.944,14.99,48.671,36.313,28.712,34.376,74.735,45.032,26.239,20.841,19.213,23.22,18.208,19.436,17.665,10.96,36.1,19.111,22.944,14.99,48.671,36.313,28.712,34.376,74.735,45.032,26.239,20.841,19.213,23.22,18.208,19.436,17.665,10.96,36.1,16.652,5.5959,13.836,43.444,35.784,26.99,29.778,51.22,19.155,18.2,19.786,15.053,15.94,16.579,14.828,16.115,9.5106,13.143,16.652,5.5959,13.836,43.444,35.784,26.99,29.778,51.22,19.155,18.2,19.786,15.053,15.94,16.579,14.828,16.115,9.5106,13.143,14.988,4.3151,10.784,37.157,33.295,26.521,29.565,38.507,11.883,10.107,16.757,12.033,15.872,16.375,14.455,12.476,8.9368,8.6767,14.988,4.3151,10.784,37.157,33.295,26.521,29.565,38.507,11.883,10.107,16.757,12.033,15.872,16.375,14.455,12.476,8.9368,8.6767
29.119,23.285,21.338,54.944,35.077,31.67,31.551,73.778,45.523,29.152,24.586,26.507,17.922,23.736,15.705,14.647,11.786,36.218,29.119,23.285,21.338,54.944,35.077,31.67,31.551,73.778,45.523,29.152,24.586,26.507,17.922,23.736,15.705,14.647,11.786,36.218,23.489,7.6697,11.672,40.334,33.703,29.942,30.962,51.931,18.81,20.61,21.502,21.238,17.676,15.892,14.753,13.58,10.178,15.983,23.489,7.6697,11.672,40.334,33.703,29.942,30.962,51.931,18.81,20.61,21.502,21.238,17.676,15.892,14.753,13.58,10.178,15.983,11.401,3.0264,5.39,38.956,32.836,29.215,28.942,50.921,9.8643,8.2886,17.028,13.705,16.466,15.53,14.411,13.527,7.2976,8.6083,11.401,3.0264,5.39,38.956,32.836,29.215,28.942,50.921,9.8643,8.2886,17.028,13.705,16.466,15.53,14.411,13.527,7.2976,8.6083
35.075,18.396,14.7,42.351,43.288,38.031,64.731,123.82,31.954,20.729,24.641,34.018,20.604,18.675,14.835,13.022,15.052,21.045,35.075,18.396,14.7,42.351,43.288,38.031,64.731,123.82,31.954,20.729,24.641,34.018,20.604,18.675,14.835,13.022,15.052,21.045,20.767,12.752,14.052,42.277,34.655,30.359,40.389,12.736,21.7,19.668,23.967,31.402,17.564,18.635,14.354,11.021,7.2045,19.269,20.767,12.752,14.052,42.277,34.655,30.359,40.389,12.736,21.7,19.668,23.967,31.402,17.564,18.635,14.354,11.021,7.2045,19.269,10.524,9.1957,13.435,39.274,33.866,30.039,22.49,12.3,19.389,13.782,14.139,29.882,15.423,13.38,14.202,7.358,4.8401,13.907,10.524,9.1957,13.435,39.274,33.866,30.039,22.49,12.3,19.389,13.782,14.139,29.882,15.423,13.38,14.202,7.358,4.8401,13.907
22.066,18.968,15.759,47.901,40.265,39.668,72.508,118.89,35.209,34.092,25.237,30.971,20.519,15.824,16.209,19.619,17.031,13.096,22.066,18.968,15.759,47.901,40.265,39.668,72.508,118.89,35.209,34.092,25.237,30.971,20.519,15.824,16.209,19.619,17.031,13.096,21.402,14.046,15.621,44.655,34.842,35.058,28.23,22.725,32.279,9.8607,20.724,30.405,18.157,15.719,13.864,7.5494,6.6261,13.003,21.402,14.046,15.621,44.655,34.842,35.058,28.23,22.725,32.279,9.8607,20.724,30.405,18.157,15.719,13.864,7.5494,6.6261,13.003,18.486,4.0808,14.549,38.022,33.727,28.689,22.039,15.902,11.4,8.1931,18.337,28.13,18.078,15.017,13.159,4.0858,2.7496,12.958,18.486,4.0808,14.549,38.022,33.727,28.689,22.039,15.902,11.4,8.1931,18.337,28.13,18.078,15.017,13.159,4.0858,2.7496,12.958
29.908,16.737,17.109,40.07,39.625,54.613,76.022,37.475,45.945,24.03,23.64,31.953,18.414,15.864,21.58,18.757,7.8773,27.393,29.908,16.737,17.109,40.07,39.625,54.613,76.022,37.475,45.945,24.03,23.64,31.953,18.414,15.864,21.58,18.757,7.8773,27.393,21.624,14.511,16.014,39.757,39.103,14.825,23.527,37.071,13.568,18.443,20.378,29.153,15.697,15.045,5.5939,8.1168,7.6483,15.064,21.624,14.511,16.014,39.757,39.103,14.825,23.527,37.071,13.568,18.443,20.378,29.153,15.697,15.045,5.5939,8.1168,7.6483,15.064,16.298,12.335,15.258,39.077,36.364,14.647,19.912,34.214,9.4216,13.472,17.582,25.792,15.439,14.918,3.2626,6.43,7.1301,11.122,16.298,12.335,15.258,39.077,36.364,14.647,19.912,34.214,9.4216,13.472,17.582,25.792,15.439,14.918,3.2626,6.43,7.1301,11.122
30.667,15.983,13.926,44.594,39.934,46.794,75.716,97.152,36.219,27.816,22.78,41.303,17.938,19.128,19.577,20.584,12.721,23.717,30.667,15.983,13.926,44.594,39.934,46.794,75.716,97.152,36.219,27.816,22.78,41.303,17.938,19.128,19.577,20.584,12.721,23.717,22.883,15.491,13.286,39.976,37.828,23.102,19.272,21.701,32.492,16.732,17.582,32.044,15.695,15.108,8.9363,7.9716,7.9682,23.434,22.883,15.491,13.286,39.976,37.828,23.102,19.272,21.701,32.492,16.732,17.582,32.044,15.695,15.108,8.9363,7.9716,7.9682,23.434,14.026,14.871,12.531,37.732,34.86,16.123,17.717,17.069,10.967,11.549,17.497,27.485,14.166,14.665,4.6191,3.3948,7.032,18.514,14.026,14.871,12.531,37.732,34.86,16.123,17.717,17.069,10.967,11.549,17.497,27.485,14.166,14.665,4.6191,3.3948,7.032,18.514
19.587,16.842,16.156,42.675,78.212,48.064,38.474,60.923,24.823,24.097,21.445,35.381,19.627,21.021,19.931,11.785,14.545,24.22,19.587,16.842,16.156,42.675,78.212,48.064,38.474,60.923,24.823,24.097,21.445,35.381,19.627,21.021,19.931,11.785,14.545,24.22,19.356,12.996,14.527,39.92,30.233,26.46,34.886,38.8,24.108,18.911,21.092,27.146,16.365,10.714,7.4148,11.26,6.7795,15.25,19.356,12.996,14.527,39.92,30.233,26.46,34.886,38.8,24.108,18.911,21.092,27.146,16.365,10.714,7.4148,11.26,6.7795,15.25,17.343,12.389,13.882,36.945,26.215,12.692,27.493,25.665,18.611,17.872,20.933,26.01,15.129,7.6682,4.5999,11.206,5.7809,12.471,17.343,12.389,13.882,36.945,26.215,12.692,27.493,25.665,18.611,17.872,20.933,26.01,15.129,7.6682,4.5999,11.206,5.7809,12.471
21.351,19.033,20.442,44.555,81.935,56.787,57.103,71.025,40.164,21.212,17.351,37.145,15.319,19.313,22.006,13.424,17.616,25.267,21.351,19.033,20.442,44.555,81.935,56.787,57.103,71.025,40.164,21.212,17.278,37.145,15.319,19.313,22.006,13.424,17.616,25.267,20.203,13.98,13.7,41.87,31.694,17.906,26.986,44.244,20.818,19.891,17.278,32.817,15.196,11.904,4.1148,8.3648,3.9181,19.292,20.203,13.98,13.7,41.87,31.694,17.906,26.986,44.244,20.818,19.891,17.23,32.817,15.196,11.904,4.1148,8.3648,3.9181,19.292,17.251,13.27,12.534,41.735,16.957,8.0331,19.282,30.608,19.977,16.596,17.23,30.763,14.472,11.493,2.4074,8.2149,3.1262,15.601,17.251,13.27,12.534,41.735,16.957,8.0331,19.282,30.608,19.977,16.596,16.832,30.763,14.472,11.493,2.4074,8.2149,3.1262,15.601
24.666,14.103,25.58,109.06,62.671,27.868,61.092,54.214,31.439,20.508,24.683,32.028,17.668,19.035,13.081,11.991,15.491,21.501,24.666,14.103,25.58,109.06,62.671,27.868,61.092,54.214,31.439,20.508,24.683,32.028,17.668,19.035,13.081,11.991,15.491,21.501,23.933,13.514,14.554,45.634,49.707,20.435,30.84,48.141,26.223,19.351,17.733,27.911,11.264,11.393,8.27,10.227,6.3708,21.32,23.933,13.514,14.554,45.634,49.707,20.435,30.84,48.141,26.223,19.351,17.733,27.911,11.264,11.393,8.27,10.227,6.3708,21.32,23.474,12.441,12.465,21.362,24.04,17.567,27.792,37.227,24.912,18.554,17.094,27.615,8.8466,7.6628,8.0838,9.4078,5.1534,20.822,23.474,12.441,12.465,21.362,24.04,17.567,27.792,37.227,24.912,18.554,17.094,27.615,8.8466,7.6628,8.0838,9.4078,5.1534,20.822
23.688,16.457,21.279,79.794,78.964,53.016,48.738,40.186,30.957,24.272,20.06,35.652,17.735,17.07,16.406,14.224,17.05,24.746,23.688,16.457,21.279,79.794,78.964,53.016,48.738,40.186,30.957,24.272,20.06,35.652,17.735,17.07,16.406,14.224,17.05,24.746,22.084,14.942,13.653,41.773,25.9,16.055,43.366,39.169,30.528,17.547,19.359,28.591,13.842,12.992,7.7823,12.354,5.7424,23.17,22.084,14.942,13.653,41.773,25.9,16.055,43.366,39.169,30.528,17.547,19.359,28.591,13.842,12.992,7.7823,12.354,5.7424,23.17,20.751,14.609,12.985,36.243,23.041,12.542,32.979,38.271,27.249,16.849,19.264,27.544,10.221,7.9168,6.2868,9.3,3.2379,22.674,20.751,14.609,12.985,36.243,23.041,12.542,32.979,38.271,27.249,16.849,19.264,27.544,10.221,7.9168,6.2868,9.3,3.2379,22.674
23.097,13.732,15.598,100.1,42.948,47.685,49.334,16.367,27.439,19.719,33.921,52.58,21.011,17.216,19.085,14.622,16.492,28.374,23.097,13.732,15.598,100.1,42.948,47.685,49.334,16.367,27.439,19.719,33.921,52.58,21.011,17.216,19.085,14.622,16.492,28.374,20.905,13.725,12.278,60.129,30.816,12.028,31.86,15.809,23.358,17.718,20.739,44.268,13.92,10.372,6.805,8.0885,15.546,25.896,20.905,13.725,12.278,60.129,30.816,12.028,31.86,15.809,23.358,17.718,20.739,44.268,13.92,10.372,6.805,8.0885,15.546,25.896,19.222,13.05,6.6761,38.933,28.336,11.548,30.394,14.358,23.288,15.777,20.587,13.82,7.328,8.9206,5.4614,7.831,13.219,24.971,19.222,13.05,6.6761,38.933,28.336,11.548,30.394,14.358,23.288,15.777,20.587,13.82,7.328,8.9206,5.4614,7.831,13.219,24.971
26.977,18.428,13.442,116.82,39.879,35.177,47.747,14.88,30.433,21.498,27.029,59.096,18.873,17.108,19.752,9.9207,16.242,24.405,26.977,18.428,13.442,116.82,39.879,35.177,47.747,14.88,30.433,21.498,27.029,59.096,18.873,17.108,19.752,9.9207,16.242,24.405,21.649,17.349,9.9356,31.806,26.756,32.901,45.1,14.197,28.681,18.822,23.824,37.526,12.889,15.705,8.0326,9.9061,15.737,23.538,21.649,17.349,9.9356,31.806,26.756,32.901,45.1,14.197,28.681,18.822,23.824,37.526,12.889,15.705,8.0326,9.9061,15.737,23.538,21.51,13.701,8.3339,18.347,25.83,29.069,31.41,13.81,23.093,18,17.241,10.851,7.9577,5.2875,4.8201,8.5697,12.972,20.893,21.51,13.701,8.3339,18.347,25.83,29.069,31.41,13.81,23.093,18,17.241,10.851,7.9577,5.2875,4.8201,8.5697,12.972,20.893
21,12.198,19.469,83.178,71.943,37.521,24.668,18.504,29.016,19.031,34.079,60.324,15.318,11.882,13.934,26.097,17.199,33.207,21,12.198,19.469,83.178,71.943,37.521,24.668,18.504,29.016,19.031,34.079,60.324,15.318,11.882,13.934,26.097,17.199,33.207,18.673,10.386,9.5674,43.513,29.415,21.826,22.937,15.84,28.878,18.572,5.7,33.516,14.806,10.715,9.4551,18.35,16.575,22.745,18.673,10.386,9.5674,43.513,29.415,21.826,22.937,15.84,28.878,18.572,5.7,33.516,14.806,10.715,9.4551,18.35,16.575,22.745,17.04,8.399,5.1958,33.961,17.375,17.266,21.849,13.956,27.902,18.169,4.3467,8.703,9.9715,10.243,8.6599,17.778,15.548,21.102,17.04,8.399,5.1958,33.961,17.375,17.266,21.849,13.956,27.902,18.169,4.3467,8.703,9.9715,10.243,8.6599,17.778,15.548,21.102
25.509,17.286,17.468,94.949,40.864,47.318,21.109,16.927,38.774,19.76,28.683,70.166,14.327,19.7,18.302,22.696,14.195,24.281,25.509,17.286,17.468,94.949,40.864,47.318,21.109,16.927,38.774,19.76,28.683,70.166,14.327,19.7,18.302,22.696,14.195,24.281,21.557,8.7117,11.53,38.052,36.546,24.981,19.235,15.988,33.102,19.537,10.659,14.105,11.44,12.246,7.8771,17.886,13.326,22.991,21.557,8.7117,11.53,38.052,36.546,24.981,19.235,15.988,33.102,19.537,10.659,14.105,11.44,12.246,7.8771,17.886,13.326,22.991,21.166,7.9624,5.0613,29.907,32.695,12.988,18.937,14.344,32.028,18.201,8.8228,1.9889,11.256,8.5579,5.33,17.529,12.945,22.151,21.166,7.9624,5.0613,29.907,32.695,12.988,18.937,14.344,32.028,18.201,8.8228,1.9889,11.256,8.5579,5.33,17.529,12.945,22.151
34.337,13.966,14.61,90.918,38.149,33.372,23.508,14.59,29.334,21.651,31.124,54.19,20.043,12.591,16.71,16.677,14.866,25.842,34.337,13.966,14.61,90.918,38.149,33.372,23.508,14.59,29.334,21.651,31.124,54.19,20.043,12.591,16.71,16.677,14.866,25.842,8.9125,12.968,9.8474,57.62,33.576,26.986,21.845,11.359,28.869,19.708,13.031,23.403,9.7361,10.752,13.819,16.083,14.673,22.376,8.9125,12.968,9.8474,57.62,33.576,26.986,21.845,11.359,28.869,19.708,13.031,23.403,9.7361,10.752,13.819,16.083,14.673,22.376,8.0975,7.2393,6.4477,41.217,31.584,25.397,20.81,11.172,28.538,7.9976,5.5376,17.031,8.4487,10.458,12.694,15.848,12.185,21.873,8.0975,7.2393,6.4477,41.217,31.584,25.397,20.81,11.172,28.538,7.9976,5.5376,17.031,8.4487,10.458,12.694,15.848,12.185,21.873
34.981,17.936,14.167,66.898,52.148,35.149,34.323,17.761,31.899,29.719,31.632,45.564,22.389,18.048,15.598,24.83,17.41,24.135,34.981,17.936,14.167,66.898,52.148,35.149,34.323,17.761,31.899,29.719,31.632,45.564,22.389,18.048,15.598,24.83,17.41,24.135,9.1912,8.2555,11.147,51.149,42.271,28.597,22.286,15.243,28.867,10.081,10.869,42.352,10.64,13.926,14.713,17.68,14.311,23.984,9.1912,8.2555,11.147,51.149,42.271,28.597,22.286,15.243,28.867,10.081,10.869,42.352,10.64,13.926,14.713,17.68,14.311,23.984,7.4243,7.2372,9.9097,39.467,27.875,23.259,20.708,13.415,27.179,5.9641,5.4089,17.472,9.7992,7.3446,14.303,16.67,12.683,23.07,7.4243,7.2372,9.9097,39.467,27.875,23.259,20.708,13.415,27.179,5.9641,5.4089,17.472,9.7992,7.3446,14.303,16.67,12.683,23.07
35.749,9.7653,11.275,43.506,55.208,36.492,21.967,15.177,27.077,28.905,14.633,57.435,17.939,22.295,15.614,23.202,17.433,45.524,35.749,9.7653,11.275,43.506,55.208,36.492,21.967,15.177,27.077,28.905,14.633,57.435,17.939,22.295,15.614,23.202,17.433,45.524,9.9011,8.6357,11.242,43.394,50.751,33.866,20.434,13.74,25.891,10.591,13.157,37.933,9.6809,16.829,13.134,18.829,14.935,9.8374,9.9011,8.6357,11.242,43.394,50.751,33.866,20.434,13.74,25.891,10.591,13.157,37.933,9.6809,16.829,13.134,18.829,14.935,9.8374,5.6425,7.2972,8.7495,40.399,50.244,29.517,19.242,13.528,23.11,9.3678,12.589,12.412,8.9461,16.162,12.407,16.354,11.88,8.0072,5.6425,7.2972,8.7495,40.399,50.244,29.517,19.242,13.528,23.11,9.3678,12.589,12.412,8.9461,16.162,12.407,16.354,11.88,8.0072
36.539,14.726,13.771,62.634,54.566,34.904,30.712,15.322,51.154,28.982,30.483,43.805,13.301,26.451,18.062,16.674,22.273,45.157,36.539,14.726,13.771,62.634,54.566,34.904,30.712,15.322,51.154,28.982,30.483,43.805,13.301,26.451,18.062,16.674,22.273,45.157,11.55,9.8243,11.652,49.27,50.233,34.144,19.689,14.917,23.042,14.532,14.098,37.726,12.921,21.925,13.598,16.567,13.53,11.943,11.55,9.8243,11.652,49.27,50.233,34.144,19.689,14.917,23.042,14.532,14.098,37.726,12.921,21.925,13.598,16.567,13.53,11.943,2.6436,9.0004,10.98,44.481,50.111,31.071,18.646,14.894,20.451,6.2009,6.2997,24.835,10.598,19.92,13.189,15.598,11.366,7.3919,2.6436,9.0004,10.98,44.481,50.111,31.071,18.646,14.894,20.451,6.2009,6.2997,24.835,10.598,19.92,13.189,15.598,11.366,7.3919
19.202,9.6872,12.62,31.59,52.441,33.101,18.464,22.18,54.231,18.396,26.33,50.468,20.9,25.589,16.108,17.508,18.035,47.341,19.202,9.6872,12.62,31.59,52.441,33.101,18.464,22.18,54.231,18.396,26.33,50.468,20.9,25.589,16.108,17.508,18.035,47.341,15.339,9.2134,11.994,30.036,49.304,32.83,18.457,7.3557,24.648,17.947,19.109,34.993,18.381,19.569,13.052,15.839,7.7154,7.2987,15.339,9.2134,11.994,30.036,49.304,32.83,18.457,7.3557,24.648,17.947,19.109,34.993,18.381,19.569,13.052,15.839,7.7154,7.2987,15.128,8.6922,8.8711,29.297,47.771,31.583,18.344,6.19,10.252,12.017,8.9282,14.548,17.361,19.277,12.659,15.406,5.5816,4.2037,15.128,8.6922,8.8711,29.297,47.771,31.583,18.344,6.19,10.252,12.017,8.9282,14.548,17.361,19.277,12.659,15.406,5.5816,4.2037
