154.88,-8.0411,5.3745,5.4979,-2.5791,31.134,27.315,7.2499,28.855,34.146,-19.155,-14.01,1
148.08,-7.1041,4.6645,-0.0592,-10.753,22.719,9.7663,4.8411,35.623,33.757,-16.902,-21.27,1
157.42,-10.031,6.2943,5.9139,-4.9,28.262,19.139,3.2531,29.92,30.148,-19.847,-27.317,1
152.43,-17.377,10.792,4.5308,-16.709,35.581,-6.2089,2.8641,29.537,41.74,-31.575,-20.611,1
159.99,-9.1561,5.568,2.7717,-15.406,47.827,-6.7631,1.4602,36.326,37.701,-22.791,-29.826,1
160.09,-17.668,3.6089,1.2072,-17.463,37.176,0.0023776,-3.2089,19.497,55.785,-19.155,-10.852,1
162.64,-14.467,4.9071,-3.79,-14.412,39.596,0.63988,0.90951,21.439,53.124,-14.053,-13.077,1
149.28,-10.794,-4.8118,1.149,-13.968,26.571,3.5208,-8.0916,28.632,53.057,-9.8107,-12.461,1
155.85,-0.68656,0.79006,-2.8636,-14.871,35.74,3.3687,2.926,30.169,50.434,-15.84,-12.658,1
149.24,-2.2875,3.5656,0.65086,-19.844,41.17,-4.0711,-3.0258,31.99,35.144,-21.241,-21.191,1
155.54,-6.8086,2.3885,-1.555,-13.024,41.032,-1.1624,-0.43162,26.996,54.662,-11.847,-14.355,1
139.12,-3.8797,-0.56908,-8.7286,-16.795,30.604,-10.133,1.7901,6.0101,53.103,-9.4943,-17.305,1
149.1,1.941,9.5811,2.2332,-5.4489,27.742,1.3153,-1.9567,15.064,53.571,-13.505,-14.152,1
137.61,-0.41815,11.76,-12.688,-10.187,14.081,8.2697,5.1555,14.279,42.928,-14.977,-13.913,1
141.12,7.6292,1.6753,-2.3993,-1.3874,12.17,7.1523,2.5959,27.33,50.546,-15.226,-15.173,1
134.09,6.7363,4.9061,-4.1716,-8.3134,13.102,2.2302,7.4463,13.363,39.535,-15.776,-26.061,1
134.18,6.3196,3.9596,-3.3538,-8.0717,12.721,3.6237,5.4112,17.013,31.431,-17.027,-27.228,1
137.28,-8.2345,3.8379,1.906,-15.878,7.9904,4.1068,15.655,24.134,42.317,-20.191,-25.923,1
145.26,-3.3525,5.7899,1.6634,-9.7173,18.174,9.5969,8.8584,26.137,32.328,-20.249,-24.587,1
143.59,-3.3879,6.5331,-0.54093,-8.1481,8.7836,1.4506,2.5796,34.037,40.357,-14.741,-16.767,1
145.11,-1.384,10.61,4.8737,-11.716,16.279,-3.7142,5.4639,30.265,34.291,-15.5,-15.61,1
143.31,0.77922,8.8527,21.54,8.1616,19.601,20.503,8.4058,32.608,36.923,-2.6408,-20.547,1
152.4,-0.54984,8.5283,27.137,4.9178,28.391,23.216,8.2748,26.336,21.826,-9.603,-18.032,1
160.53,-9.5751,7.3141,22.162,2.4088,33.466,24.038,5.7516,27.897,41.93,-9.9236,-14.967,1
160.61,-15.36,7.567,15.603,-2.962,30.947,21.67,6.0839,28.517,41.129,-9.4466,-7.7339,1
146.42,-6.117,3.8941,-0.99382,-6.8047,17.964,19.216,11.276,23.053,32.92,-18.885,-19.045,0
154.88,-8.0411,5.3745,5.4979,-2.5791,31.134,27.315,7.2499,28.855,34.146,-19.155,-14.01,0
148.08,-7.1041,4.6645,-0.0592,-10.753,22.719,9.7663,4.8411,35.623,33.757,-16.902,-21.27,0
157.42,-10.031,6.2943,5.9139,-4.9,28.262,19.139,3.2531,29.92,30.148,-19.847,-27.317,0
152.43,-17.377,10.792,4.5308,-16.709,35.581,-6.2089,2.8641,29.537,41.74,-31.575,-20.611,0
159.99,-9.1561,5.568,2.7717,-15.406,47.827,-6.7631,1.4602,36.326,37.701,-22.791,-29.826,0
160.09,-17.668,3.6089,1.2072,-17.463,37.176,0.0023776,-3.2089,19.497,55.785,-19.155,-10.852,0
162.64,-14.467,4.9071,-3.79,-14.412,39.596,0.63988,0.90951,21.439,53.124,-14.053,-13.077,0
149.28,-10.794,-4.8118,1.149,-13.968,26.571,3.5208,-8.0916,28.632,53.057,-9.8107,-12.461,0
155.85,-0.68656,0.79006,-2.8636,-14.871,35.74,3.3687,2.926,30.169,50.434,-15.84,-12.658,0
149.24,-2.2875,3.5656,0.65086,-19.844,41.17,-4.0711,-3.0258,31.99,35.144,-21.241,-21.191,0
155.54,-6.8086,2.3885,-1.555,-13.024,41.032,-1.1624,-0.43162,26.996,54.662,-11.847,-14.355,0
139.12,-3.8797,-0.56908,-8.7286,-16.795,30.604,-10.133,1.7901,6.0101,53.103,-9.4943,-17.305,0
149.1,1.941,9.5811,2.2332,-5.4489,27.742,1.3153,-1.9567,15.064,53.571,-13.505,-14.152,0
137.61,-0.41815,11.76,-12.688,-10.187,14.081,8.2697,5.1555,14.279,42.928,-14.977,-13.913,0
141.12,7.6292,1.6753,-2.3993,-1.3874,12.17,7.1523,2.5959,27.33,50.546,-15.226,-15.173,0
134.09,6.7363,4.9061,-4.1716,-8.3134,13.102,2.2302,7.4463,13.363,39.535,-15.776,-26.061,0
134.18,6.3196,3.9596,-3.3538,-8.0717,12.721,3.6237,5.4112,17.013,31.431,-17.027,-27.228,0
137.28,-8.2345,3.8379,1.906,-15.878,7.9904,4.1068,15.655,24.134,42.317,-20.191,-25.923,0
145.26,-3.3525,5.7899,1.6634,-9.7173,18.174,9.5969,8.8584,26.137,32.328,-20.249,-24.587,0
143.59,-3.3879,6.5331,-0.54093,-8.1481,8.7836,1.4506,2.5796,34.037,40.357,-14.741,-16.767,0
145.11,-1.384,10.61,4.8737,-11.716,16.279,-3.7142,5.4639,30.265,34.291,-15.5,-15.61,0
143.31,0.77922,8.8527,21.54,8.1616,19.601,20.503,8.4058,32.608,36.923,-2.6408,-20.547,0
152.4,-0.54984,8.5283,27.137,4.9178,28.391,23.216,8.2748,26.336,21.826,-9.603,-18.032,0
160.53,-9.5751,7.3141,22.162,2.4088,33.466,24.038,5.7516,27.897,41.93,-9.9236,-14.967,0
149.94,-23.33,-1.3464,21.609,-9.4852,35.159,-0.057334,9.7485,17.923,42.511,-17.246,-24.548,1
155.93,-24.102,0.28383,19.499,-8.3181,27.979,3.6555,0.25437,17.73,50.038,-7.4931,-5.915,1
160.1,-21.909,2.3287,17.124,-15.343,27.068,0.84483,5.3169,9.144,48.152,-11.865,-4.9352,1
153.48,-8.2093,-6.8647,17.403,-8.3639,13.669,6.3938,10.171,18.625,43.09,-2.5718,-9.1205,1
157.95,-16.582,-4.9182,19.702,-9.5034,25.482,8.0219,11.841,19.605,44.22,-8.4777,-4.4881,1
146.76,-13.598,-3.4627,22.541,-4.6159,33.934,-4.3104,11.382,18.713,36.839,-11.846,-2.7071,1
154.17,-14.265,-4.6245,22.905,-0.7781,35.204,-5.2607,11.943,18.735,48.533,-10.706,-5.1538,1
